orf_id,st1_200m.x,st1_400m.x,st1_50m.x,st1_90m.x,st1_120m.x,st1_300m.x,st3_40m.x,st3_60m.x,st3_120m.x,st3_150m.x,st3_200m.x,st3_250m.x,st3_300m.x,st3_400m.x,st3_500m.x,st3_550m.x,st3_600m.x,st3_800m.x,st5_20m.x,st5_80m.x,st5_120m.x,st5_200m.x,st5_50m.x,st5_300m.x,st5_400m.x,st5_500m.x,st5_600m.x,st6_40m.x,st6_80m.x,st6_200m.x,st8_40m.x,st8_70m.x,st8_200m.x,st9_40m.x,st9_70m.x,st9_380m.x,st12_40m.x,st12_120m.x,st12_300m.x,st12_1900m.x,contig_length,orf_length,kegg_hit,kegg_desc,kegg_pathway,KO,KO_desc,KO_pathway,EC,GO_terms,uniprot,KOG_id,KOG_desc,KOG_class,KOG_group,best_hit,best_hit_percent_identity,best_hit_annotation,best_hit_GOS_core_cluster,best_hit_species,best_hit_taxon_id,domain,group,group_reads,group_orfs,best_LPI,hits_top,hits_unique,best_tax_string,PFams,PFams_desc,TIGRFams,TIGRFams_desc,transporter_family,transporter_substrate,transporter_evidence,transmembrane_domains
contig_2071159_1_886_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.765555901,1.154277895,0,1.246820832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,886,,,,,,,,,,,,,,CAMPEP_0200787986-CAMNT_0046944397,50,TIGR02168: SMC_prok_B: chromosome segregation protein SMC,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.8342,10,4,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,,,,,,,NA,0
contig_2071319_61_945_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40662502,0,0.636575683,0.577147195,0,0.684160707,0,0,0,0,0,0,0,945,885,,,,,,,,,,,,,,CAMPEP_0199464142-CAMNT_0045285003,51,,,"Ceratium fusus, Strain PA161109",2916,Eukaryota,Dinophyta,43183874,207602,1,1,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Ceratium;Ceratium fusus, Strain PA161109",,,,,,,NA,0
contig_2072020_1_1026_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052231411,0,0,0,0,0,0,0,0,0,0,0,0,1874,1026,,,,,,,,,,,,,,CAMPEP_0186862690-CAMNT_0029761133,63,,,Azadinium spinosum 3D9,632150,Eukaryota,Dinophyta,43183874,207602,0.8947,6,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,,,,,,,NA,0
contig_2072020_1032_1643_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588011671,0,0,0,0,0,0,0,0,0,0,0,0,1874,612,,,,,,,,,,,,,,CAMPEP_0186812352-CAMNT_0029700049,62,,,Azadinium spinosum 3D9,632150,Eukaryota,Dinophyta,43183874,207602,0.9368,10,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,,,,,,,NA,0
contig_2072344_38_957_-,0,0,0,1.050927224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,920,,,,,,,,0004356||0006542||0006807,,KOG0683,Glutamine synthetase,Amino acid transport and metabolism ,METABOLISM,CAMPEP_0188921356-CAMNT_0032407627,78,"TIGR00653: GlnA: glutamine synthetase, type I PF00120.19:  Glutamine synthetase, catalytic domain PF03951.14:  Glutamine synthetase, beta-Grasp domain",,Karenia brevis CCMP2229,-311225,Eukaryota,Dinophyta,43183874,207602,0.8995,14,6,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,PF03951||PF00120,"Glutamine synthetase, beta-Grasp domain||Glutamine synthetase, catalytic domain",,,,,NA,0
contig_2073075_566_1051_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.359061653,0,0,1.478935217,0,0,0,0,0.740459141,1.523479092,2.318392921,1.050977917,1.79737738,0,0,0.786981843,0,0,0,0,0,1409,486,,,,,,,,,,,,,,CAMPEP_0171090952-CAMNT_0011548999,59,,,Gambierdiscus australes,439317,Eukaryota,Dinophyta,43183874,207602,0.9671,3,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Gambierdiscus;Gambierdiscus australes,,,,,,,NA,0
contig_2074477_1_490_-,0,0,4.126116491,0,0,0,2.299570881,4.943265237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,490,vcn:VOLCADRAFT_109786 || vcn:VOLCADRAFT_77526,tubA2; alpha tubulin; K07374 tubulin alpha ||  tubA1; alpha tubulin,,,,,,3924,,KOG1376,Alpha tubulin,Cytoskeleton ,CELLULAR PROCESSES AND SIGNALING,CAMPEP_0171056634-CAMNT_0011511587,80,"PF00091.20: Tubulin/FtsZ family, GTPase domain PF03953.12:  Tubulin C-terminal domain",,Gambierdiscus australes,439317,Eukaryota,Dinophyta,43183874,207602,0.8275,73,32,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",PF00091,"Tubulin/FtsZ family, GTPase domain",,,,,NA,0
contig_2075041_1_954_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201786125,1.639709149,0,1.506839655,0,0,0,0,1.131645103,1.164167986,0,2.141615378,0.91564508,0,0,1.202745835,0,0,0.765196814,0,0,954,954,,,,,,,,,,,,,,CAMPEP_0186746152-CAMNT_0029622743,51,,,Azadinium spinosum 3D9,632150,Eukaryota,Dinophyta,43183874,207602,0.8956,7,3,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,,,,,,,NA,0
contig_2077622_1_918_-,284.2954256,239.9221819,59.46462001,65.29944318,81.86325312,244.7123934,50.32503159,51.45196006,46.98267186,52.92827097,113.3491641,124.4156628,152.739413,150.989275,403.5697412,199.7908105,253.0930492,181.6224042,26.50510201,28.72504483,55.38037272,94.69353844,44.62904508,89.04854142,269.314906,163.4545276,148.4246199,17.64035013,34.27827957,87.14429863,32.82760435,32.35279284,79.80757001,359.0730953,34.16427059,176.442263,42.6424585,51.68829462,149.4085588,325.9517766,1004,918,tet:TTHERM_00836580 || tet:TTHERM_00348510,"Tubulin/FtsZ family, GTPase domain containing protein; K07375 tubulin beta ||  Tubulin beta chain, putative; K07375 tubulin beta",,,,,,3924,,KOG1375,Beta tubulin,Cytoskeleton ,CELLULAR PROCESSES AND SIGNALING,km09069-km,95,beta-tubulin,CAM_CRCL_26955294,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.8359,58,23,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,PF00091||_GAP_||PF03953,"Tubulin/FtsZ family, GTPase domain||_GAP_||Tubulin C-terminal domain",,,,,NA,0
contig_2077657_437_830_+,0,0,0,0,0,0,0,0,5.09149956,0,0,0,0,0,0,0,0,0,0,2.909908537,0,0,1.824270344,0,0,0,0,1.826716461,3.758430655,2.859743554,1.296383929,3.325604341,3.073513835,0,2.912232303,0,0,0,0,0,830,394,,,,,,,,,,,,,,CAMPEP_0197705546-CAMNT_0043289455,51,,,Pelagodinium beii,43686,Eukaryota,Dinophyta,43183874,207602,0.968,5,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Suessiales;Pelagodinium;Pelagodinium beii,,,,,,,NA,3
contig_2079749_1_956_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620769559,0,3.272557589,2.139519278,0,1.155526419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,956,,,,,,,,,,,,,,CAMPEP_0192041144-CAMNT_0036137471,58,,,Scrippsiella trochoidea CCMP3099,71861,Eukaryota,Dinophyta,43183874,207602,0.9207,18,7,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella trochoidea CCMP3099,,,,,,,NA,0
contig_2079783_1_1008_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379437674,0,0.792552982,0,0,0,1160,1008,,,,,,,,0005524||0006457||0006950||0051082,,KOG0019,Molecular chaperone (HSP90 family),"Posttranslational modification, protein turnover, chaperones ",CELLULAR PROCESSES AND SIGNALING,ht01231-ht,89,heat shock protein 90,CAM_CRCL_32344411,Heterocapsa triquetra,66468,Eukaryota,Dinophyta,43183874,207602,0.8503,47,30,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",PF00183,Hsp90 protein,,,,,NA,0
contig_2081000_1_544_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.107544051,4.31327903,0,0,0,0,0,0,1.98453939,1.361049336,0,1.877850249,0,2.226037594,0,1.406151381,0,0,0,0,0,544,544,,,,,,,,,,,,,,CAMPEP_0186245990-CAMNT_0029021767,56,,,Alexandrium temarense CCMP1771,2926,Eukaryota,Dinophyta,43183874,207602,0.9323,23,10,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium monilatum, Strain CCMP3105",,,,,,,NA,0
contig_2083846_18_272_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499894807,0,3.132915318,0,0,0,272,255,,,,,,,,,,KOG0674,Calreticulin,"Posttranslational modification, protein turnover, chaperones ",CELLULAR PROCESSES AND SIGNALING,CAMPEP_0192117384-CAMNT_0036222121,92,PF00262.13: Calreticulin family,,Scrippsiella trochoidea CCMP3099,71861,Eukaryota,Dinophyta,43183874,207602,0.921,46,18,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium minutum,,,,,,,NA,0
contig_2089088_1_902_-,0,0,0,0,0,0,0,0,0,0,2.097450768,2.435049856,0,3.136073,0,0,0,0,0,0,0,0,0,3.674112828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1504,902,,,,,,,,,,,,,,CAMPEP_0200824942-CAMNT_0046990815,45,TIGR02168: SMC_prok_B: chromosome segregation protein SMC,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9585,19,6,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_2089437_1_341_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.034710412,0,0,0,3.304219822,1.497874685,0,0,0,0,0,0,2.140755897,0,0,341,341,cre:CHLREDRAFT_128523 || cre:CHLREDRAFT_186023,TUA1; alpha tubulin 1; K07374 tubulin alpha ||  TUA2; alpha tubulin 2,cre04145,K07374,tubulin alpha,Phagosome || Gap junction || Pathogenic Escherichia coli infection,,,P09204||Q540H1,KOG1376,Alpha tubulin,Cytoskeleton ,CELLULAR PROCESSES AND SIGNALING,CAMPEP_0186401908-CAMNT_0029199847,96,"PF00091.20: Tubulin/FtsZ family, GTPase domain PF03953.12:  Tubulin C-terminal domain",,Alexandrium temarense CCMP1771,2926,Eukaryota,Dinophyta,43183874,207602,1,1,1,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium temarense CCMP1771,PF03953,Tubulin C-terminal domain,,,,,NA,0
contig_2090588_1_262_-,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59341868,0,0,0,0,0,0,0,3.903397768,0,4.21634831,0,11.84927005,4.561865579,0,0,0,0,0,4.62200172,0,0,0,0,0,7.171235857,0,262,262,,,,,,,,,,KOG0676,Actin and related proteins,Cytoskeleton ,CELLULAR PROCESSES AND SIGNALING,CAMPEP_0186188706-CAMNT_0028951997,84,PF00022.14: Actin,,Alexandrium temarense CCMP1771,2926,Eukaryota,Dinophyta,43183874,207602,1,1,1,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium temarense CCMP1771,PF00022,Actin,,,,,NA,0
contig_2091704_1_641_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561408959,0.577543556,0,0.796841291,0.681377072,0,0,0.596682021,0,0,0,0,0,641,641,,,,,,,,,,,,,,CAMPEP_0188430486-CAMNT_0031774919,35,TIGR01752: flav_long: flavodoxin,,Kryptoperidinium foliaceum CCAP1116_3,-311229,Eukaryota,Dinophyta,43183874,207602,0.9314,3,3,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Kryptoperidinium;Kryptoperidinium foliaceum CCAP1116_3,,,,,,,NA,0
contig_2091985_1_803_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713887897,0,1.273586818,0,2.751390428,0,0,0,0,0,0,0,0,0,0,0.476305325,0,0,0,0,0,803,803,,,,,,,,,,,,,,CAMPEP_0191986826-CAMNT_0036077267,56,,,Scrippsiella trochoidea CCMP3099,71861,Eukaryota,Dinophyta,43183874,207602,0.931,10,6,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Durinskia;Durinskia baltica, Strain CSIRO CS-38",,,,,,,NA,0
contig_2093163_1_460_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61108976,0,0,0,0,0,0,0,0,8.60542298,0.80479439,0,3.331143051,0,1.316265708,0,0,0,0,0,0,0,471,460,,,,,,,,16020,,,,,,CAMPEP_0113822498-CAMNT_0000790435,73,,,Alexandrium minutum,39455,Eukaryota,Dinophyta,43183874,207602,0.8208,13,8,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina LB1974,PF01036,Bacteriorhodopsin-like protein,,,,,NA,3
contig_2093866_1_406_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886362421,0.911836009,1.387609557,0,0,0,0,0,0,0,0,0,0,406,406,,,,,,,,0015992||0046034,,KOG1351,"Vacuolar H+-ATPase V1 sector, subunit B",Energy production and conversion ,METABOLISM,lp02221-lp,81,"ATP synthase alpha/beta family, beta-barrel domain",CAM_CRCL_32922989,Lingulodinium polyedrum,160621,Eukaryota,Dinophyta,43183874,207602,0.8107,51,25,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium margalefi, Strain AMGDE01CS-322",_GAP_||PF02874,"_GAP_||ATP synthase alpha/beta family, beta-barrel domain",,,F-ATPase,,3,0
contig_2094836_1_320_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.195906921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,320,,,,,,,,,,,,,,CAMPEP_0200790238-CAMNT_0046947261,41,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,2,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_2096115_1_742_+,0,0,4.087190864,3.90910935,3.215268317,0,0,1.63221022,1.351786271,0,2.549731258,2.960127993,3.435794686,0,0,6.680555259,0,0,1.599611048,0.772576795,0,1.3782887,0.968682636,0,3.851971452,4.18397406,1.610793506,0.969981517,0.997858273,1.518516119,0.688376372,1.17725796,1.632027562,0,0.515462501,0,2.153351499,0.983824476,2.532161449,0,742,742,tps:THAPSDRAFT_21815,AMS1; probable S-adenosylmethionine synthetase; K00789 S-adenosylmethionine synthetase [EC:2.5.1.6],tps01100||tps01110||tps00270,K00789,S-adenosylmethionine synthetase [EC:2.5.1.6],Cysteine and methionine metabolism || Biosynthesis of amino acids,2.5.1.6,0004478||0006556,B8BY55,KOG1506,S-adenosylmethionine synthetase,Coenzyme transport and metabolism ,METABOLISM,CAMPEP_0189088436-CAMNT_0032613441,84,"TIGR01034: metK: methionine adenosyltransferase PF00294.19:  pfkB family carbohydrate kinase PF02773.11:  S-adenosylmethionine synthetase, C-terminal domain",,Karenia brevis SP1,-311226,Eukaryota,Dinophyta,43183874,207602,0.916,55,26,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis CCMP2229,_GAP_||PF02772||PF02773,"_GAP_||S-adenosylmethionine synthetase, central domain||S-adenosylmethionine synthetase, C-terminal domain",,,,,NA,0
contig_2097711_1_591_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647162734,0,0,1.235190797,0,0,591,591,,,,,,,,,,,,,,CAMPEP_0190398026-CAMNT_0034151645,40,,,Oxyrrhis marina LB1974,-311155,Eukaryota,Dinophyta,43183874,207602,0.9847,6,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina,,,,,,,NA,0
contig_2098122_1_743_-,0,0,1.360563311,0,1.605470451,0,7.582703442,3.260026871,5.399867634,2.109501704,0,0,0,0,0,0,0,0,0,3.857684937,1.052680032,1.376433668,0,2.973575389,0,0,0,0.484338012,0,0,0,0.587836747,0,0,1.544306227,0,4.300906628,2.947501053,0,0,743,743,,,,,,,,,,,,,,CAMPEP_0116976554-CAMNT_0004669385,40,,,"Mesodinium pulex, Strain SPMC105",283647,Eukaryota,Dinophyta,43183874,207602,0.9104,5,2,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_2098884_1_294_-,0,0,0,0,4.057362399,0,0,0,3.411651065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224024295,0,0,0,2.971174852,0,0,2.601858338,0,2.717324511,2.482985582,0,0,294,294,,,,,,,,,,,,,,CAMPEP_0199217806-CAMNT_0044951719,46,,,"Scrippsiella hangoei-like, Strain SHHI-4",447022,Eukaryota,Dinophyta,43183874,207602,0.9221,29,8,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Kryptoperidinium;Kryptoperidinium foliaceum CCMP1326,,,,,,,NA,0
contig_2100871_1_666_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.535570894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,666,,,,,,,,,,,,,,CAMPEP_0200858560-CAMNT_0047035901,59,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,1,9,1,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_2102082_1_485_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.670859991,0,0,0,0,0,0,0,0,0,0,0,2.106289763,0,0,0,0,0,0,0,0,0,485,485,,,,,,,,,,,,,,CAMPEP_0189663940-CAMNT_0033331215,40,,,Kryptoperidinium foliaceum CCMP1326,-311230,Eukaryota,Dinophyta,43183874,207602,0.8822,12,10,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Kryptoperidinium;Kryptoperidinium foliaceum CCAP1116_3,,,,,,,NA,0
contig_2102734_1_652_+,0,0,0,2.965806889,0,0,0,1.857515311,0,0,0,0,0,0,0,0,0,0,0,0,1.199603166,0,0,0,0,0,0,0.551937336,1.703399169,0,0.78339765,1.339762894,0,0,1.759845901,0,2.450593271,2.239256936,0,0,652,652,,,,,,,,,,,,,,CAMPEP_0191935032-CAMNT_0036020245,44,,,Scrippsiella trochoidea CCMP3099,71861,Eukaryota,Dinophyta,43183874,207602,0.9392,12,4,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Scrippsiella;Scrippsiella hangoei SHTV5,,,,,,,NA,0
contig_2102818_85_744_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106057214,0,0,744,660,tps:THAPSDRAFT_270092,hypothetical protein,,,,,,,B8CFP9,,,,,CAMPEP_0189495322-CAMNT_0033132481,84,PF00504.16: Chlorophyll A-B binding protein,,Karenia brevis Wilson,-311228,Eukaryota,Dinophyta,43183874,207602,0.9451,14,5,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karenia;Karenia brevis SP3,PF00504||_GAP_,Chlorophyll A-B binding protein||_GAP_,,,,,NA,0
contig_2102937_156_992_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369777734,1.868915804,0,1.717473155,0,0,0,0,2.149720088,1.769201526,0,1.830735727,1.565457718,0,0,2.741743195,0,0,0.87215981,0,0,992,837,,,,,,,,,,,,,,CAMPEP_0200779418-CAMNT_0046933899,63,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9934,15,2,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Karlodinium;Karlodinium micrum, Strain CCMP2283",,,,,,,NA,0
contig_2103428_1_365_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625906023,3.141106748,0,0,1.969212371,0,0,0,0,1.971852836,2.028522845,0,0,1.196610146,0,0,2.095743428,0,0,0,0,0,365,365,,,,,,,,,,,,,,CAMPEP_0200785414-CAMNT_0046941337,34,,,"Karlodinium micrum, Strain CCMP2283",342587,Eukaryota,Dinophyta,43183874,207602,0.9467,3,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Suessiales;Pelagodinium;Pelagodinium beii,,,,,,,NA,2
contig_2103700_314_542_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571454772,1.616617552,0,0,1.907260713,0,0,1.67018854,0,0,0,0,0,542,229,,,,,,,,,,,,,,CAMPEP_0190135132-CAMNT_0033830367,47,,,Lingulodinium polyedra CCMP1738,-311231,Eukaryota,Dinophyta,43183874,207602,0.8265,6,4,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Lingulodinium;Lingulodinium polyedra CCMP1738,,,,,,,NA,0
contig_2104004_1_821_-,0,0,0,0,0,0,2.744920174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,821,,,,,,,,,,,,,,CAMPEP_0199436028-CAMNT_0045252395,39,,,"Ceratium fusus, Strain PA161109",2916,Eukaryota,Dinophyta,43183874,207602,0.9507,2,2,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Ceratium;Ceratium fusus, Strain PA161109",,,,,,,NA,0
contig_2104041_1_721_+,0,0,0,2.681977936,1.654458454,0,1.562815162,1.679750323,1.391158687,0,0,0,0,0,0,0,0,0,0,0.795079032,1.084800644,0,0,0,0,0,0,0.499116703,2.053844213,2.344117115,0.708426169,1.817320541,0.839781173,0,1.591427916,0,2.216070475,1.012479558,0,0,721,721,,,,,,,,,,,,,,CAMPEP_0195054900-CAMNT_0040084463,92,,,Heterocapsa triquetra,66468,Eukaryota,Dinophyta,43183874,207602,0.9007,46,30,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium monilatum, Strain CCMP3105",,,,,,,NA,0
contig_2105074_1_415_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892061252,0,0,0,0,0,0,0,0,1.75903075,0,0,824,415,,,,,,,,,,,,,,CAMPEP_0197886140-CAMNT_0043505905,49,PF11559.3: Afadin- and alpha -actinin-Binding,,"Gonyaulax spinifera, Strain CCMP409",66791,Eukaryota,Dinophyta,43183874,207602,0.8506,3,2,"Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Gonyaulax;Gonyaulax spinifera, Strain CCMP409",,,,,,,NA,0
contig_2105207_1_367_+,15.8027975,50.01102702,0,0,0,32.21654628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,367,,,,,,,,0004618||0006096,,KOG1367,3-phosphoglycerate kinase,Carbohydrate transport and metabolism ,METABOLISM,CAMPEP_0199914418-CAMNT_0045833507,83,PF00162.14: Phosphoglycerate kinase,,"Durinskia baltica, Strain CSIRO CS-38",400756,Eukaryota,Dinophyta,43183874,207602,0.8076,45,31,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Alexandrium;Alexandrium temarense CCMP1771,PF00162,Phosphoglycerate kinase,,,,,NA,0
contig_2105854_1_823_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87334449,0,0,0,0,0.437257768,0,0,0,0,0,0,0,0,0,0,0,0,823,823,pti:PHATRDRAFT_29157,hypothetical protein; K00927 phosphoglycerate kinase [EC:2.7.2.3],pti01100||pti00010||pti01110,K00927,phosphoglycerate kinase [EC:2.7.2.3],Glycolysis / Gluconeogenesis || Carbon fixation in photosynthetic organisms || Carbon metabolism || Biosynthesis of amino acids,2.7.2.3,0004618||0006096,B7G5G4,,,,,CAMPEP_0197872144-CAMNT_0043491117,83,PF00162.14: Phosphoglycerate kinase,,"Gonyaulax spinifera, Strain CCMP409",66791,Eukaryota,Dinophyta,43183874,207602,0.9507,2,2,Eukaryota;Alveolata;Dinophyta;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Azadinium;Azadinium spinosum 3D9,PF00162,Phosphoglycerate kinase,,,,,NA,0
